14	4
17	8
21	3
29	9
31	22
66	12
73	2
86	3
88	3
96	5
97	4
112	47
123	5
127	25
149	112
154	4
158	5
176	24
184	4
186	5
207	4
215	7
217	2
242	7
258	2
264	66
271	26
279	5
282	5
287	9
291	8
296	4
301	3
308	5
311	3
315	4
316	2
318	9
321	1
323	2
325	1
326	1
328	1
329	9
330	1
331	1
332	2
333	44
342	2
371	4
377	5
380	5
402	10
421	1
428	9
429	9
439	4
445	1
448	27
458	79
466	4
467	4
478	4
479	6
490	13
491	3
494	11
496	3
497	16
502	4
507	202
511	4
514	108
539	4
562	3
565	3
573	9
590	5
592	15
601	1
602	5
603	2
618	4
621	3
632	8
638	5
644	7
647	1
650	4
661	6
665	3
672	2
673	3
677	7
690	5
693	6
697	5
698	3
705	4
714	5
721	3
722	3
723	8
724	9
731	7
735	43
746	34
762	8
769	3
797	3
808	1
820	9
835	1
857	5
858	23
876	3
882	5
883	4
891	5
911	5
921	49
938	4
949	88
950	5
957	142
959	5
964	5
976	5
977	5
996	7
1026	232
1027	5
1032	4
1033	5
1040	2
1052	2
1054	28
1057	5
1077	5
1078	4
1098	5
1103	5
1111	11
1112	5
1147	1
1155	6
1162	3
1167	39
1188	5
1200	5
1204	5
1210	210
1217	5
1218	2
1220	5
1246	3
1250	3
1264	5
1266	24
1288	9
1295	43
1297	6
1305	78
1321	2
1344	3
1351	4
1353	8
1356	4
1358	5
1359	5
1361	9
1363	5
1364	2
1368	2
1373	2
1378	4
1380	5
1390	2
1393	2
1395	5
1407	3
1409	4
1413	3
1416	3
1418	16
1419	1
1432	5
1433	5
1442	5
1444	3
1459	16
1463	7
1472	4
1476	5
1477	4
1480	10
1483	2
1488	5
1494	2
1500	8
1508	3
1521	2
1526	3
1535	26
1541	2
1568	3
1574	5
1575	3
1583	4
1619	5
1624	4
1626	5
1629	2
1634	4
1642	119
1648	2
1649	5
1659	2
1662	5
1685	3
1687	4
1702	3
1703	4
1718	4
1724	4
1735	3
1742	6
1743	4
1746	4
1747	4
1750	5
1751	1
1786	5
1789	4
1792	1
1814	4
1819	5
1825	3
1830	3
1835	4
1839	2
1846	10
1849	5
1854	2
1868	5
1891	16
1897	6
1898	215
1908	4
1910	2
1916	5
1919	3
1923	3
1925	13
1929	3
1930	228
1934	5
1940	4
1964	1
1976	5
2022	3
2025	4
2028	9
2031	4
2038	3
2050	2
2052	4
2055	4
2068	6
2089	16
2092	3
2094	5
2105	9
2114	5
2128	4
2147	3
2159	5
2166	5
2169	6
2170	5
2178	2
2183	5
2186	6
2189	12
2201	1
2213	14
2216	202
2218	5
2222	5
2253	3
2260	9
2273	27
2292	5
2305	1
2307	34
2315	14
2321	2
2328	8
2331	4
2340	3
2356	51
2357	17
2359	5
2371	13
2373	2
2375	2
2381	26
2382	7
2393	8
2402	10
2412	5
2432	3
2433	2
2440	5
2441	9
2443	5
2444	3
2454	5
2458	5
2463	4
2469	11
2470	9
2473	3
2478	3
2495	4
2496	5
2515	4
2554	4
2558	4
2565	10
2566	11
2568	4
2575	4
2577	4
2578	4
2583	7
2584	3
2588	2
2589	14
2593	201
2611	25
2616	8
2617	4
2624	5
2627	4
2628	5
2635	6
2636	2
2638	4
2646	3
2653	5
2654	5
2676	4
2682	5
2693	5
2703	4
2709	2
2711	7
2712	5
2725	225
2729	12
2737	2
2740	9
2741	13
2750	20
2755	15
2763	4
2776	28
2787	4
2789	5
2797	3
2800	9
2805	3
2812	5
2816	3
2818	5
2831	44
2837	8
2854	9
2874	1
2880	4
2884	5
2890	3
2891	5
2893	3
2907	4
2910	7
2916	1
2918	4
2919	5
2922	4
2930	4
2937	2
2939	3
2953	17
2958	5
2964	2
2965	4
2986	2
2987	34
2993	4
3027	2
3029	8
3040	20
3046	15
3061	2
3065	5
3066	5
3071	12
3076	5
3080	4
3085	3
3088	5
3102	9
3105	10
3112	10
3124	15
3126	2
3127	5
3133	3
3148	3
3154	2
3169	3
3180	4
3186	8
3197	3
3211	8
3218	2
3234	98
3238	19
3243	1
3247	10
3256	8
3257	6
3260	2
3267	3
3268	2
3269	29
3270	10
3272	5
3274	3
3284	11
3296	6
3297	5
3302	4
3305	3
3314	6
3320	5
3329	7
3362	4
3367	5
3370	3
3386	4
3389	51
3397	2
3398	7
3399	14
3400	4
3407	93
3408	2
3411	6
3432	5
3436	1
3443	2
3449	4
3457	12
3464	1
3487	17
3490	5
3492	4
3493	6
3499	14
3504	5
3506	5
3508	55
3511	5
3524	2
3528	4
3546	3
3547	3
3548	4
3560	3
3562	5
3570	4
3580	4
3583	5
3585	2
3588	6
3600	3
3601	42
3609	6
3618	6
3630	5
3639	9
3642	4
3645	3
3656	3
3669	7
3675	4
3682	5
3689	5
3697	5
3707	5
3710	2
3718	13
3721	9
3724	1
3729	2
3731	12
3736	11
3763	12
3766	46
3770	4
3773	1
3774	5
3779	2
3781	4
3791	8
3797	5
3799	3
3800	4
3808	4
3809	7
3812	5
3819	2
3827	7
3847	3
3849	3
3855	5
3857	4
3870	13
3884	5
3895	92
3897	2
3903	4
3907	3
3910	5
3921	4
3927	4
3932	4
3933	8
3939	4
3940	3
3952	4
3958	5
3964	8
3977	4
3983	18
3995	8
3998	3
4012	4
4015	4
4022	2
4029	5
4035	5
4040	3
4043	4
4044	5
4059	12
4065	4
4069	10
4090	235
4091	5
4099	43
4101	4
4104	22
4105	4
4111	4
4123	3
4129	4
4136	4
4151	8
4159	14
4161	4
4166	13
4183	30
4189	11
4190	1
4193	2
4197	2
4199	157
4200	2
4204	9
4229	3
4230	5
4251	5
4252	8
4257	4
4272	2
4274	9
4280	4
4284	25
4292	2
4294	15
4296	5
4304	3
4310	3
4321	3
4334	4
4348	4
4349	2
4370	4
4371	5
4372	5
4390	16
4403	5
4412	4
4430	4
4436	10
4438	5
4442	5
4449	3
4458	202
4460	3
4473	4
4496	5
4505	4
4513	1
4522	2
4524	4
4531	1
4532	3
4534	1
4535	9
4536	6
4550	5
4552	3
4556	4
4558	3
4560	8
4561	91
4562	4
4567	18
4568	24
4577	4
4597	4
4612	4
4667	17
4679	5
4691	14
4694	4
4696	15
4698	2
4700	49
4730	3
4758	9
4775	5
4785	5
4789	74
4790	8
4808	2
4809	3
4828	2
4829	3
4838	4
4839	4
4851	4
4855	4
4857	3
4859	2
4884	9
4907	9
4912	14
4918	4
4950	1
4973	14
4975	5
5022	4
5023	5
5030	8
5034	5
5040	4
5044	4
5046	4
5050	5
5051	8
5053	11
5058	2
5060	8
5070	2
5072	5
5077	10
5105	2
5110	2
5146	92
5150	9
5162	2
5172	2
5200	2
5207	31
5208	2
5213	3
5218	2
5220	3
5231	4
5233	12
5236	6
5239	5
5243	2
5260	6
5266	1
5267	26
5268	4
5269	3
5270	67
5272	4
5278	1
5279	5
5290	8
5300	6
5313	18
5314	4
5330	6
5332	2
5336	5
5353	5
5355	5
5357	2
5368	3
5373	4
5374	3
5386	6
5402	9
5407	4
5427	39
5429	4
5430	2
5435	74
5437	21
5439	6
5464	5
5474	4
5480	1
5490	3
5524	4
5527	12
5530	5
5540	6
5547	5
5548	3
5550	5
5555	4
5588	1
5590	3
5591	5
5593	4
5602	4
5612	4
5613	55
5617	111
5621	3
5633	2
5635	4
5643	7
5646	4
5662	4
5664	9
5667	33
5669	95
5670	7
5683	3
5712	2
5715	17
5718	9
5727	3
5734	4
5743	4
5767	5
5775	4
5778	5
5780	2
5781	4
5788	4
5789	28
5810	4
5820	4
5841	3
5845	4
5879	5
5889	3
5892	4
5908	13
5922	3
5926	3
5939	4
5943	4
5958	5
5960	5
5964	3
5968	7
5983	2
5984	4
5989	2
5993	3
5995	4
5997	3
5999	4
6002	1
6004	6
6005	2
6007	3
6014	11
6016	14
6020	4
6026	87
6027	5
6052	3
6064	5
6066	4
6081	4
6095	4
6098	7
6099	32
6101	3
6107	14
6113	5
6117	9
6124	4
6128	3
6131	1
6132	10
6134	17
6136	3
6137	24
6139	15
6155	15
6156	4
6159	2
6163	3
6168	2
6175	1
6180	48
6182	2
6192	4
6199	5
6212	24
6215	9
6218	9
6222	3
6229	5
6237	5
6240	7
6247	12
6255	2
6260	4
6272	3
6278	2
6279	3
6281	7
6298	3
6313	4
6329	1
6331	8
6340	2
6343	2
6346	5
6373	4
6384	5
6392	5
6395	3
6403	4
6406	3
6411	5
6414	5
6438	2
6455	7
6467	4
6470	9
6477	4
6494	66
6497	9
6504	4
6509	1
