22	3
27	2
42	6
54	10
55	5
67	2
73	10
75	79
85	3
90	2
114	5
123	226
128	4
142	12
146	5
151	5
158	4
211	5
212	2
226	15
227	8
246	4
250	4
251	5
256	6
267	17
268	14
270	10
271	3
276	9
277	5
287	9
289	5
293	3
294	5
298	5
302	5
312	18
313	4
319	5
325	2
329	2
333	3
340	2
342	4
349	14
356	3
369	5
371	3
373	8
377	4
380	2
382	8
401	4
419	6
423	3
424	4
425	5
435	2
438	4
446	4
451	39
457	4
460	4
466	4
484	5
501	5
508	11
509	5
511	5
530	4
537	5
553	4
563	5
573	2
575	12
579	5
602	6
616	3
628	3
637	1
642	3
643	1
658	2
693	3
698	20
701	10
714	4
715	3
723	6
725	3
728	4
729	19
738	1
744	22
750	234
756	48
761	4
762	14
779	4
789	5
819	42
824	5
826	2
853	4
854	4
860	5
861	3
867	5
868	5
878	57
883	2
897	2
900	24
909	7
919	4
923	69
936	4
946	5
956	13
965	8
970	2
978	11
990	4
991	5
1002	2
1045	31
1048	8
1050	5
1057	9
1058	2
1059	3
1060	5
1072	2
1081	14
1082	5
1086	14
1097	22
1108	5
1111	4
1112	4
1114	3
1115	8
1118	5
1119	9
1139	10
1156	5
1164	4
1172	4
1177	15
1181	7
1185	2
1191	5
1195	2
1196	4
1198	5
1206	3
1208	5
1213	4
1229	3
1235	14
1248	9
1259	7
1285	3
1288	7
1293	5
1300	5
1302	3
1307	97
1316	5
1317	4
1318	4
1329	115
1332	2
1335	10
1359	4
1364	3
1367	4
1374	6
1383	9
1387	6
1388	6
1401	5
1418	3
1419	5
1421	5
1423	4
1428	4
1440	3
1449	4
1454	18
1456	5
1466	3
1468	4
1471	10
1477	3
1478	2
1482	1
1483	2
1488	9
1490	4
1492	8
1523	4
1526	4
1531	8
1543	13
1545	3
1555	8
1564	2
1576	3
1583	9
1590	2
1597	10
1606	3
1615	11
1619	5
1643	4
1652	3
1656	11
1670	2
1671	23
1674	17
1696	4
1703	6
1704	4
1739	5
1746	71
1766	4
1774	5
1778	4
1795	4
1802	2
1807	2
1808	3
1822	109
1833	6
1837	7
1842	3
1848	4
1854	9
1864	4
1876	4
1885	16
1902	5
1903	12
1904	5
1906	4
1907	4
1918	5
1921	3
1927	3
1929	3
1937	4
1938	3
1942	2
1943	3
1948	4
1949	5
1950	8
1955	35
1957	3
1965	23
1966	4
1967	4
1977	2
1997	23
2011	5
2036	7
2039	2
2046	4
2048	5
2059	5
2079	10
2080	4
2081	125
2083	5
2112	4
2116	8
2122	49
2131	4
2132	4
2140	20
2145	22
2154	10
2166	4
2170	6
2176	3
2187	10
2190	4
2198	8
2213	2
2227	4
2231	5
2240	3
2247	1
2265	4
2285	16
2304	2
2305	8
2306	4
2314	4
2315	9
2317	3
2318	4
2322	15
2332	4
2335	4
2336	3
2381	3
2382	8
2387	5
2391	3
2399	5
2406	4
2424	217
2463	4
2468	4
2469	3
2471	65
2474	4
2477	1
2494	7
2505	3
2524	2
2525	4
2531	4
2537	15
2539	10
2540	59
2545	10
2558	4
2565	5
2566	23
2567	13
2568	26
2574	1
2575	5
2576	5
2581	2
2587	5
2595	8
2601	3
2622	4
2625	2
2631	5
2633	1
2644	4
2674	3
2680	3
2683	14
2685	3
2687	4
2692	90
2701	2
2705	3
2708	2
2710	22
2725	3
2734	4
2737	4
2739	4
2754	7
2759	2
2784	5
2787	3
2796	7
2801	19
2817	3
2821	3
2832	5
2835	5
2841	2
2842	7
2843	6
2846	5
2850	4
2888	4
2900	2
2921	3
2930	4
2940	4
2947	23
2950	8
2956	9
2963	4
2967	5
2969	5
2974	2
2975	3
2976	5
2987	4
2991	4
2997	3
2998	27
3005	4
3006	5
3022	4
3029	4
3034	3
3037	2
3072	9
3074	9
3077	4
3085	8
3090	232
3095	8
3107	231
3112	5
3117	5
3118	121
3145	5
3153	4
3156	5
3161	9
3164	9
3166	21
3172	2
3198	5
3203	5
3211	36
3228	4
3256	24
3291	42
3293	4
3311	6
3317	4
3325	4
3330	5
3358	3
3359	6
3363	30
3365	100
3403	2
3415	3
3418	3
3419	4
3422	5
3429	4
3453	2
3461	9
3485	54
3487	5
3497	4
3512	5
3520	2
3525	3
3526	2
3532	18
3540	1
3544	3
3548	10
3554	3
3576	9
3577	8
3579	1
3584	1
3591	10
3623	8
3629	3
3646	9
3647	4
3655	4
3658	13
3678	4
3680	1
3681	2
3701	86
3726	7
3727	7
3728	4
3730	31
3731	54
3732	7
3742	4
3744	5
3750	4
3752	5
3754	3
3755	7
3772	4
3774	2
3799	5
3802	2
3812	4
3817	1
3825	5
3835	18
3848	5
3849	4
3850	6
3861	2
3862	4
3863	2
3867	5
3888	110
3899	8
3900	4
3907	4
3909	4
3916	4
3920	7
3929	21
3942	65
3945	4
3950	8
3972	4
3984	5
3985	2
3990	4
3994	10
3998	2
4007	14
4010	4
4027	5
4028	4
4033	3
4052	5
4053	4
4061	3
4064	5
4068	1
4075	5
4103	2
4111	7
4112	2
4119	8
4125	10
4147	1
4155	46
4156	5
4159	5
4165	5
4166	5
4172	4
4173	4
4184	9
4188	18
4191	42
4204	2
4206	5
4207	10
4213	5
4216	121
4250	4
4252	5
4260	8
4279	6
4282	4
4283	4
4285	4
4287	4
4308	32
4311	14
4313	3
4316	6
4373	4
4376	22
4378	8
4388	4
4389	1
4392	4
4395	5
4397	4
4404	35
4410	1
4415	8
4421	4
4434	5
4436	4
4437	4
4445	4
4453	3
4463	1
4475	30
4478	3
4479	2
4494	1
4508	3
4509	4
4522	2
4532	10
4536	10
4543	10
4553	9
4570	3
4575	9
4578	3
4593	4
4596	4
4611	5
4625	3
4627	4
4629	3
4638	4
4669	5
4671	2
4679	24
4688	10
4691	4
4692	4
4714	3
4740	4
4776	18
4787	5
4792	4
4795	2
4797	9
4798	117
4807	3
4814	3
4819	3
4821	2
4829	1
4845	5
4851	10
4853	4
4886	4
4892	3
4893	2
4895	5
4911	4
4923	5
4925	3
4932	4
4936	47
4952	4
4953	5
4958	69
4977	3
4979	12
4982	5
4984	3
5001	5
5004	5
5008	3
5025	5
5027	125
5048	3
5096	5
5128	4
5135	3
5142	3
5143	5
5148	5
5163	4
5174	4
5182	4
5197	3
5201	1
5212	88
5220	1
