4	5
5	3
22	3
28	3
42	2
43	3
55	3
57	5
63	5
64	3
75	27
83	5
90	9
92	7
119	3
123	273
133	4
146	5
151	5
155	5
158	10
167	13
210	4
226	4
234	4
238	3
239	7
266	47
267	4
268	24
276	8
278	2
279	1
298	10
301	4
328	3
329	160
340	4
346	5
348	5
349	5
356	5
365	2
368	5
372	2
377	10
378	5
382	5
393	4
400	4
419	2
423	1
424	5
425	10
435	9
438	4
439	4
440	4
442	6
446	9
451	34
457	9
459	5
467	3
469	3
472	4
494	3
501	4
506	5
508	6
509	5
533	4
537	4
539	5
557	3
563	4
564	2
571	18
573	3
575	8
578	5
587	5
594	4
595	5
609	4
632	5
643	6
658	5
680	4
687	4
689	3
698	17
701	10
729	10
733	4
744	8
756	72
762	22
766	9
772	8
776	10
793	4
798	4
813	1
816	5
819	51
824	4
828	2
829	4
830	4
840	2
847	7
853	21
854	5
856	9
872	11
878	107
880	8
883	2
884	5
887	5
900	45
909	4
923	63
946	5
956	2
961	3
965	5
969	4
976	4
985	3
990	5
1008	3
1045	9
1048	11
1049	9
1057	3
1059	3
1060	3
1072	9
1077	4
1078	4
1084	5
1086	3
1095	1
1097	4
1105	5
1118	4
1120	2
1127	3
1139	4
1146	5
1169	2
1185	12
1191	5
1195	3
1196	9
1205	8
1208	4
1211	4
1223	4
1228	10
1229	4
1235	27
1236	2
1274	7
1277	2
1283	4
1284	3
1287	4
1288	5
1289	4
1290	5
1293	2
1295	5
1300	7
1307	202
1308	4
1319	4
1329	106
1333	3
1334	4
1339	4
1359	4
1363	4
1367	13
1371	5
1375	3
1382	1
1383	12
1387	6
1388	6
1390	3
1393	5
1407	4
1411	4
1418	5
1420	5
1421	6
1424	3
1427	4
1432	4
1435	4
1443	5
1445	3
1454	8
1469	4
1471	2
1479	4
1481	4
1485	4
1490	3
1492	4
1498	4
1523	2
1524	6
1543	24
1555	4
1562	3
1564	3
1574	3
1578	4
1580	5
1583	1
1590	4
1597	12
1606	14
1613	4
1614	1
1615	2
1621	11
1623	2
1625	2
1634	2
1636	2
1656	19
1659	4
1665	5
1670	10
1671	6
1675	14
1696	9
1698	3
1699	5
1703	7
1707	4
1708	5
1714	13
1715	2
1731	2
1736	5
1740	4
1743	2
1744	5
1746	62
1754	4
1774	9
1778	14
1783	2
1789	3
1795	5
1796	4
1797	5
1837	7
1842	4
1854	3
1858	5
1866	9
1870	5
1876	4
1885	1
1903	22
1912	2
1922	6
1926	2
1929	2
1940	2
1941	2
1949	18
1955	25
1965	19
1977	3
1984	3
1986	13
1987	8
1990	3
1997	33
1999	7
2033	10
2039	2
2050	2
2052	3
2066	10
2079	9
2080	2
2092	5
2116	13
2122	52
2128	4
2133	6
2140	20
2144	9
2145	20
2150	3
2154	5
2164	3
2165	4
2173	5
2174	8
2187	10
2213	14
2218	3
2220	4
2222	8
2227	5
2231	12
2237	12
2241	2
2253	3
2260	7
2268	5
2285	21
2299	10
2300	4
2304	2
2311	2
2315	5
2322	19
2325	2
2356	5
2364	7
2380	6
2385	3
2391	5
2395	5
2398	4
2415	9
2424	221
2432	204
2447	4
2454	6
2462	4
2463	5
2469	4
2471	83
2475	19
2476	4
2478	4
2486	5
2494	12
2498	4
2500	3
2502	2
2528	5
2531	5
2534	2
2537	13
2566	12
2567	18
2568	40
2571	4
2587	18
2592	5
2598	8
2601	14
2603	4
2607	3
2610	17
2620	3
2621	4
2622	4
2626	9
2631	4
2633	1
2647	3
2655	3
2659	8
2664	5
2675	2
2683	5
2685	17
2686	2
2690	4
2692	109
2696	4
2705	4
2710	12
2718	4
2724	5
2730	8
2736	5
2754	6
2784	3
2787	5
2793	5
2796	2
2799	3
2801	13
2821	18
2830	5
2836	5
2848	6
2856	2
2878	10
2879	4
2887	6
2894	19
2898	3
2907	1
2910	4
2921	5
2922	14
2930	4
2931	9
2947	5
2950	5
2956	8
2957	8
2974	3
2975	5
2979	3
2984	4
2988	1
2990	5
2997	3
2998	13
3000	4
3006	15
3011	4
3025	6
3026	10
3029	7
3034	2
3045	8
