30	3
42	5
51	4
54	5
55	4
75	30
87	4
89	5
90	9
92	10
95	4
105	2
121	3
123	247
131	4
144	8
151	6
157	2
180	4
182	5
189	1
199	3
208	2
212	4
234	2
238	2
250	4
267	21
268	31
269	3
273	4
276	3
277	5
278	3
280	3
287	4
293	7
313	3
318	9
328	2
329	25
330	13
346	4
347	4
348	6
349	5
369	6
386	3
389	2
393	7
394	4
397	5
418	1
423	9
424	2
435	13
442	4
446	13
451	57
452	4
457	5
466	4
468	2
474	2
483	5
490	2
492	4
507	4
508	16
509	15
511	3
528	5
530	10
549	3
552	5
571	6
573	2
575	12
579	7
594	5
596	2
602	10
612	3
648	1
654	4
665	4
670	3
675	4
682	3
693	8
698	18
701	15
732	4
734	4
744	6
750	119
756	69
762	5
775	5
776	8
779	2
782	3
789	3
795	8
798	9
803	1
805	2
806	4
807	2
816	4
819	51
824	10
844	2
853	8
868	2
872	8
873	4
878	79
879	3
890	5
892	5
894	4
900	23
918	4
923	44
930	5
931	4
934	3
936	8
956	5
957	4
965	9
966	4
968	5
969	2
970	5
976	8
980	5
983	3
988	8
989	8
990	5
1028	2
1040	4
1042	4
1045	10
1048	2
1049	10
1050	4
1053	4
1055	6
1057	4
1068	3
1078	1
1081	6
1082	2
1097	2
1108	4
1110	4
1115	5
1124	3
1138	5
1139	6
1177	4
1181	4
1184	4
1196	10
1199	14
1208	5
1222	5
1223	8
1229	4
1250	4
1252	2
1256	11
1274	2
1282	9
1283	10
1284	1
1289	8
1290	5
1293	2
1300	2
1307	184
1308	2
1312	4
1314	1
1319	2
1325	5
1329	118
1334	4
1364	2
1367	2
1374	10
1375	7
1382	2
1383	5
1387	3
1388	5
1393	6
1395	8
1409	2
1417	9
1419	5
1423	5
1425	2
1428	9
1435	4
1438	4
1443	4
1445	8
1454	9
1461	3
1469	4
1474	10
1477	6
1479	3
1481	3
1490	17
1495	5
1496	3
1524	3
1525	4
1532	4
1543	11
1556	5
1558	6
1559	5
1564	3
1580	4
1581	4
1583	4
1590	3
1597	2
1606	7
1615	9
1644	6
1645	5
1646	9
1652	4
1656	9
1657	3
1660	7
1670	6
1671	6
1696	4
1702	3
1703	3
1707	2
1715	5
1717	5
1725	7
1730	3
1742	3
1745	2
1746	94
1752	4
1770	5
1778	6
1789	4
1791	4
1796	4
1797	4
1810	3
1811	2
1814	2
1819	2
1822	106
1835	5
1847	2
1854	15
1858	4
1871	3
1885	3
1897	2
1902	17
1917	3
1918	9
1926	7
1927	4
1934	4
1940	4
1942	6
1943	9
1949	44
1955	31
1965	30
1977	9
1997	62
2011	3
2012	4
2017	5
2025	3
2033	17
2053	3
2054	3
2079	4
2080	2
2081	119
2100	4
2105	5
2113	4
2114	2
2116	11
2122	45
2128	5
2131	3
2132	5
2140	27
2145	35
2149	3
2154	9
2157	4
2164	2
2166	5
2170	11
2175	6
2187	5
2193	3
2203	3
2213	4
2237	8
2253	3
2260	9
2265	5
2276	5
2285	19
2304	1
2306	4
2308	5
2322	9
2325	8
2326	5
2335	4
2364	9
2382	5
2391	2
2398	5
2399	5
2421	5
2432	217
2442	3
2443	5
2460	4
2463	4
2468	2
2469	2
2471	53
2476	3
2477	2
2485	4
2494	5
2496	4
2505	2
2508	5
2532	4
2537	3
2540	27
2545	3
2558	3
2566	9
2567	24
2568	15
2570	9
2571	5
2577	4
2586	2
2588	4
2595	5
2600	3
2603	4
2610	13
2622	4
2623	4
2627	4
2640	5
2668	7
2669	7
2672	2
2677	10
2683	4
2685	7
2686	6
2689	2
2692	112
2705	4
2710	6
2711	5
2725	5
2730	5
2734	4
2736	5
2749	5
2754	15
2756	4
2784	11
2787	4
2790	4
2794	2
2801	25
2830	4
2835	10
2847	5
2862	4
2878	4
2884	4
2885	5
2886	5
2888	3
2894	6
2901	2
2921	3
2922	4
2930	4
2931	3
2942	2
2947	2
2956	3
2963	5
2969	5
2990	4
2998	22
3002	4
3004	4
3005	4
