257	19
264	4
267	71
268	13
269	28
270	32
271	10
290	22
291	1
295	6
320	19
321	20
322	8
323	22
324	25
325	19
326	6
327	22
328	24
329	18
330	15
331	47
425	11
426	2
810	3
811	17
812	23
832	10
833	26
834	3
835	14
836	14
837	1
840	5
843	3
844	3
845	2
865	19
866	4
867	1
868	4
871	5
872	12
873	3
874	6
875	16
876	4
877	1
878	5
896	16
899	44
900	6
928	3
929	9
930	3
931	7
932	2
933	19
934	2
935	5
936	5
938	17
939	7
940	10
941	5
942	3
943	14
10395	85
10398	72
10908	20
10911	37
11031	6
11057	24
11068	50
11069	1
11227	3
11320	8
11391	8
11418	3
11506	3
11607	39
11639	5
11646	22
11675	32
11696	3
11729	3
11741	27
11839	6
11860	1
11869	53
11889	3
11892	23
11921	8
11924	47
11932	6
11934	9
11999	69
12016	110
12017	113
12018	62
12029	65
12050	5
12054	8
12088	128
12089	66
12091	64
12092	23
12093	45
12114	56
12122	49
12123	64
12127	68
12148	18
12156	3
12176	34
12186	31
12187	55
12216	3
12223	64
12240	78
12241	60
12253	2
12289	2
12290	8
12293	3
12304	49
12305	61
12321	5
12322	1
12323	56
12325	9
12364	1
12387	64
12388	128
12389	128
12390	128
12391	128
12392	117
12393	11
12394	35
12395	8
12397	39
12398	64
12415	11
12416	22
12431	3
12460	78
12461	33
12504	57
12560	1
12593	4
12594	4
12597	7
12604	1
12606	1
12620	2
12672	1
12680	2
12693	63
12772	32
12784	14
12788	17
12789	9
12790	47
12791	5
12981	65
12989	63
12990	53
13190	64
13217	14
13569	16
13952	42
13955	57
14037	82
14075	124
14164	59
14174	64
14206	58
14225	60
14263	55
14326	78
14328	64
14663	1
14669	2
14700	47
14704	1
14719	52
14800	2
14801	1
14803	1
14804	4
14805	5
14810	2
14814	37
14832	1
14835	2
14841	1
14859	1
14886	4
14903	40
14940	59
14950	5
14959	2
15032	1
15045	64
15088	81
15089	73
15180	6
15190	64
15191	9
15219	4
15221	1
15224	3
15229	8
15230	1
15248	30
15252	1
15262	1
15285	2
15312	11
15314	1
15316	3
15322	3
15323	4
15378	69
15402	66
15415	5
15430	1
15505	70
15571	5
15579	7
15582	2
15605	13
15676	2
15688	13
15698	1
15716	1
15719	6
15721	3
15743	1
15760	130
15795	66
15825	3
15826	1
15830	5
15831	1
15832	11
15834	4
15955	1
15958	1
15967	1
15985	16
15989	10
15990	1
15999	4
16018	1
16019	12
16025	1
16027	1
16209	4
16210	130
16218	30
16222	2
16223	3
16237	53
16255	1
16282	4
16306	4
16307	1
16316	2
16336	1
16337	1
16338	3
16339	3
16341	1
16344	1
16346	1
16347	4
16348	1
16349	1
16350	1
