256	33
257	8
258	3
262	10
263	29
264	13
266	43
267	63
268	41
269	43
270	28
271	7
288	5
290	2
291	3
294	4
300	1
320	15
321	15
322	6
323	17
324	20
325	15
326	13
327	19
328	21
329	14
330	12
331	3
424	6
425	1
426	5
427	90
832	46
833	10
834	23
835	66
836	25
839	8
864	2
865	12
866	1
867	3
869	8
870	14
872	4
873	20
874	2
875	4
876	10
878	3
898	19
903	5
910	6
928	7
929	3
932	7
934	9
935	5
936	2
937	12
938	7
939	23
940	2
941	1
942	8
943	8
6096	65
10899	36
11006	46
11024	51
11026	38
11057	8
11121	3
11131	3
11161	9
11221	1
11249	59
11252	62
11327	12
11386	10
11391	40
11508	3
11546	10
11568	73
11582	25
11612	3
11614	7
11675	3
11728	14
11740	3
11764	62
11767	77
11832	3
11860	1
11888	38
11889	3
11928	3
11929	62
11957	11
11967	5
11994	7
11997	14
12016	145
12017	57
12018	8
12023	45
12027	64
12029	75
12050	7
12051	41
12063	39
12088	128
12089	2
12091	64
12092	21
12093	89
12122	64
12123	128
12126	64
12127	73
12144	66
12148	20
12180	5
12187	64
12223	8
12240	60
12241	71
12305	41
12320	9
12331	17
12387	128
12388	128
12389	128
12390	128
12391	128
12392	77
12395	66
12424	3
12460	98
12461	6
12570	15
12595	1
12600	1
12601	74
12605	1
12644	8
12680	1
12788	44
12789	40
12812	1
12825	62
12853	27
12890	57
12980	58
12989	57
12991	118
13352	66
13377	61
13641	32
13643	74
13770	57
13957	33
13960	46
13965	60
14033	53
14035	23
14041	2
14075	67
14096	64
14170	49
14411	25
14435	68
14590	69
14619	1
14652	78
14661	7
14663	1
14666	82
14698	1
14700	1
14712	112
14713	5
14804	1
14806	2
14810	6
14812	7
14814	29
14834	1
14840	3
14843	2
14884	4
14895	1
14948	8
14949	1
14956	64
14964	70
15135	1
15175	64
15191	6
15193	1
15197	1
15207	8
15218	1
15229	64
15253	7
15261	1
15286	4
15291	1
15313	10
15327	1
15348	5
15352	1
15383	1
15420	2
15444	5
15447	9
15571	9
15579	23
15581	3
15600	1
15602	1
15604	67
15608	64
15609	16
15615	2
15709	11
15733	8
15738	10
15742	2
15827	1
15828	9
15829	9
15830	1
15834	60
15838	3
15839	3
15905	64
15938	37
15944	1
15953	1
15957	64
15958	2
15966	1
15985	1
15989	2
15991	51
15998	6
15999	13
16019	18
16021	67
16031	1
16208	33
16209	1
16211	2
16218	2
16221	3
16222	7
16223	1
16235	146
16237	78
16245	5
16246	23
16249	1
16279	1
16287	1
16305	4
16336	1
16338	4
16339	2
16341	1
16342	1
16343	1
16345	1
16346	3
16347	4
16348	1
16349	1
16350	2
16351	3
