265	8
266	39
267	12
271	3
302	1
326	1
327	1105
328	4
329	4
334	1
335	1
417	2
421	19
422	30
423	30
425	2
809	15
810	18
811	1
812	1
813	4
814	6
815	9
840	1
843	18
844	4
845	9
846	2
847	3
864	7
865	2
868	7
869	16
870	5
871	20
873	5
876	1
878	13
879	1
898	3
901	1
904	6
905	5
909	1
911	15
928	6
933	1
934	3
6097	2
6105	6
6109	2
10899	8
11039	1
11061	3
11158	31
11409	3
11421	3
11506	7
11632	1
11672	3
11707	3
11739	9
11762	1
11771	13
11824	26
11871	3
11920	13
11965	52
11986	17
11989	47
11995	4
11997	27
12019	8
12020	128
12060	128
12061	69
12084	21
12118	65
12126	11
12127	87
12150	8
12151	128
12153	64
12156	66
12158	4
12183	64
12212	40
12215	64
12290	27
12302	43
12320	3
12328	64
12329	8
12331	15
12353	3
12356	4
12392	119
12394	82
12395	135
12421	3
12438	44
12439	55
12566	1
12593	85
12605	113
12607	1
12628	33
12683	39
12721	64
12727	40
12855	60
12987	61
13398	2
13399	1
13550	71
13776	1
13969	6
14074	3
14077	67
14106	33
14107	59
14112	64
14150	378
14292	44
14364	57
14401	88
14485	53
14533	61
14549	48
14646	62
14660	1
14663	1
14697	19
14710	7
14774	59
14801	14
14804	1
14807	90
14819	3
14823	56
14846	9
14882	1
14888	3
14891	1
14896	58
14897	55
14906	51
14944	2
14948	3
14953	4
15067	61
15070	60
15107	6
15137	1
15176	1
15191	32
15193	76
15213	64
15215	13
15218	2
15228	68
15248	1
15249	70
15251	10
15253	3
15255	4
15259	1
15281	1
15283	3
15287	1
15288	1
15295	12
15312	1
15469	1
15500	59
15519	22
15541	57
15548	27
15571	2
15574	2
15575	9
15577	1
15601	2
15605	4
15607	8
15609	2
15611	2
15697	2
15703	83
15765	3
15793	5
15803	3
15921	26
15949	3
15957	1
15962	10
15964	2
15966	1
15985	30
15987	6
15988	3
15989	44
15993	2
15994	57
16017	20
16020	3
16021	81
16022	3
16023	33
16024	4
16026	10
16027	2
16028	1
16031	2
16101	66
16158	2
16208	1
16212	32
16214	1
16215	1
16216	7
16240	34
16242	1
16243	6
16244	3
16245	2
16252	4
16277	11
16282	6
16306	1
16337	1
16341	1
16342	1
16345	1
16346	1
16347	1
16348	1
16349	3
16350	1
16351	1
16370	11
16377	2
16381	3
16382	6
16383	22
