2	3
256	2
257	6
259	10
261	38
263	9
264	10
265	5
266	48
267	23
268	15
269	9
270	6
271	11
298	9
301	10
302	10
303	21
329	5
330	10
331	12
332	20
333	9
334	11
335	16
356	28
357	15
361	3
449	72
450	5
457	51
458	7
459	35
462	1
521	11
524	12
710	19
711	31
832	16
833	21
834	7
835	24
836	9
837	8
838	11
839	16
840	13
842	13
843	31
844	15
845	13
846	17
847	9
864	3
865	2
866	7
867	4
868	7
872	3
873	7
874	1
876	39
878	17
879	2
896	1
900	35
901	1
903	4
904	12
905	4
906	3
908	10
928	25
929	30
931	5
932	18
933	24
934	4
935	23
936	13
937	14
938	1
939	6
940	31
941	12
943	2
6097	3
6098	29
6099	8
6100	12
6105	3
6108	1
6109	3
6110	3
6139	1
6143	11
10384	3
10901	13
10902	58
10964	12
11063	3
11067	3
11068	3
11099	63
11159	4
11223	3
11325	33
11610	3
11614	36
11615	56
11643	3
11664	52
11697	3
11702	3
11704	58
11792	3
11856	128
11868	43
11869	36
11870	150
11888	4
11901	3
11902	4
11960	3
11985	3
11998	133
11999	119
12026	64
12028	64
12029	9
12058	3
12061	59
12082	127
12083	130
12090	129
12091	115
12092	64
12093	64
12121	64
12126	64
12127	1
12151	4
12182	5
12218	129
12219	114
12220	64
12222	3
12248	79
12250	42
12285	2
12321	5
12322	24
12323	51
12327	3
12330	10
12356	3
12384	22
12385	90
12397	68
12457	53
12463	31
12510	17
12536	66
12544	2
12545	30
12571	1
12588	3
12594	1
12603	1
12604	5
12714	4
12721	59
12799	63
12816	33
12880	54
12888	62
12893	74
13125	1
13221	17
13397	1
13399	3
13403	24
13820	45
13974	31
13979	2
14065	63
14076	34
14129	56
14233	47
14272	1
14524	48
14656	4
14659	39
14660	73
14669	4
14715	62
14717	62
14788	2
14789	64
14805	64
14831	84
14849	9
14890	4
14902	68
14904	3
14969	1
15045	64
15133	69
15185	30
15186	45
15187	1
15195	29
15227	1
15236	5
15252	2
15256	1
15259	6
15260	13
15261	6
15294	2
15346	2
15351	17
15353	26
15369	64
15379	8
15443	6
15481	1
15534	57
15601	22
15606	3
15607	79
15609	5
15610	4
15694	11
15773	3
15801	33
15890	13
15893	29
15895	19
15901	130
15903	9
15948	3
15954	1
15955	45
15957	8
15959	10
15960	249
15961	1
15962	5
15964	17
15965	5
15970	12
15974	64
15983	63
15984	1
15985	10
15988	1
15990	22
15991	14
15995	30
16020	34
16022	1
16029	2
16051	1
16052	3
16053	4
16059	64
16061	8
16062	4
16063	10
16097	51
16113	4
16118	5
16127	1
16144	8
16145	1
16150	42
16152	2
16158	2
16208	7
16210	22
16212	1
16218	15
16220	3
16222	9
16249	1
16253	3
16272	4
16282	1
16313	1
16314	1
16315	1
16316	1
16341	4
16342	3
16349	8
16351	2
16369	2
16370	1
16372	1
16373	1
16375	1
16376	1
16377	2
16378	2
16379	1
16382	1
